Star, C_Value, S_Value, Score 
121 -10.0 0.00041365616140088965 0.09312433523808095 
122 -21.5 -0.00022594395731670886 0.06726319586649926 
123 -10.5 0.00033870725991874716 0.12467949812627799 
124 -16.5 0.0001354292494380768 0.10247162129771141 
125 -24.5 -2.713709623443216e-05 0.0891543351225474 
126 -16.0 0.00011154602101191204 0.1432917774930969 
127 59.50999999999981 -8.9588557271469e-05 0.2771203868506131 
128 -30 0.00031466003312577456 0.20365309309263463 
129 -22.0 0.00024478889305717006 0.178795147116686 
130 -17.5 0.0008571762301831683 0.13287024769556677 
131 -18.5 9.286276498369101e-06 0.09612817672460569 
132 -12.5 0.000329267154581545 0.1307824282953978 
133 59.50999999999981 -0.00019015928306179706 0.17856669792926302 
135 -15.0 0.00033010395402756267 0.09757048932833833 
136 -30 -0.00038988768634619955 0.06442963975976555 
138 -28.0 -6.105778273113145e-05 0.10187722515145167 
139 5.979999999999855 -0.0005693532359037677 0.1469994051867035 
140 5.669999999999861 0.0005530708231082996 0.21002168191711681 
141 -29.5 9.775740808073605e-05 0.11119588358061802 
143 40.00999999999981 -0.00016891075528426756 0.13403045111227113 
144 -26.5 -0.0002695910162483305 0.12080811284206569 
145 -30 -0.0003164092840325525 0.3456289672657313 
147 14.509999999999811 0.000519025077979282 0.1903105406958874 
148 59.50999999999981 -0.00032771871936276565 0.22562911366227598 
149 59.50999999999981 -0.00020203106424608578 0.11138604464656811 
151 -14.0 -0.0011630103305721431 0.1762712509948553 
152 -23.0 -8.330525367183009e-06 0.1808728950565082 
153 20.009999999999813 -0.00016668816311023708 0.14674115536750007 
154 -12.5 0.0001946395968351026 0.16072799901243434 
155 -30 0.0004778322607128606 0.2891571318598174 
156 -23.5 -0.00035783891158533307 0.3707829561001702 
157 13.509999999999811 -0.00030982895666654 0.09196312465556011 
158 -30 -0.00039884636835343213 0.08689390793767954 
159 -22.5 0.00019740094856840948 0.1954407763591251 
160 53.00999999999981 0.0005085560955933778 0.1113589459373027 
161 59.50999999999981 -0.00012873737785369053 0.08181859311967196 
163 59.50999999999981 -0.0002831327989877119 0.10964376145646322 
164 -19.5 0.00020988307061201264 0.24892826521911568 
165 -16.5 4.782623493229881e-05 0.10614758431643621 
166 -11.0 0.00027250725392826574 0.08982325038576007 
168 -8.0 0.0006405362188793666 0.16675175462632486 
169 -30 -0.00022909978511373671 0.09624092799826037 
170 -30 -0.0003245797494118335 0.21071941065375852 
171 -24.0 0.0002677255930002109 0.14636606652959597 
172 -9.5 0.0005543249701718929 0.10563236797346108 
173 -10.0 0.0005020080943038696 0.11997177167983969 
174 -7.0 0.0010187353531107089 0.1513827485448903 
175 -28.0 -6.0222874937037805e-05 0.08424049005022693 
177 5.799999999999859 -0.00011130499967162099 0.3362867108127337 
178 -9.5 0.0002837340153156444 0.08420185819584809 
179 -13.5 0.0004995588200416642 0.11644961465999666 
181 -5.5 0.0008323978594137251 0.12516635708032833 
182 -21.5 0.00016537653226221625 0.16859562728035093 
185 -30 -1.746896407036918e-05 0.10186725258728367 
186 -17.0 0.0007668439214971456 0.1793240888323474 
187 -30 0.0001185917598690524 0.19756476939182022 
188 -14.0 0.0004798229181439297 0.09910363618731718 
189 -29.5 4.499935945169613e-05 0.2560808869540831 
190 -14.5 0.00024224426680775744 0.14129298344159186 
191 -7.0 0.000747969917318453 0.12240091521880808 
193 -18.0 0.00025262444606150534 0.30586807265833993 
194 -30 0.0014888555092832391 0.41439406404409984 
195 -11.0 0.0004788437025089725 0.13004410253227855 
198 -8.0 0.0007051927919985987 0.14768719337145073 
199 -10.5 0.00039261668263155733 0.11901931349823386 
200 27.509999999999813 -0.0002597236216137892 0.13443908551781086 
201 -30 -0.00039390136967210087 0.10109081696162768 
202 -9.5 0.00047778237091365174 0.12689555158845522 
203 -10.5 0.00047198616357353837 0.12097246563634982 
205 4.109999999999895 -0.00019726612409657452 0.2282855043346125 
206 7.469999999999823 -0.0005297949097214734 0.2701393928773822 
207 -13.5 0.0001794963713881978 0.11091824885811792 
209 -11.5 -0.0005141413703815604 0.12884694417933054 
210 -13.5 -8.254714161346711e-05 0.23395823633684706 
211 -9.5 0.0005785825740810972 0.21907643627046072 
212 -5.5 0.0010889520112355223 0.19886649237832119 
215 6.899999999999835 -0.00041348690968834713 0.13160955725548223 
216 -12.0 0.0004440188892968042 0.26764978374389004 
217 -15.5 0.00022238493137093004 0.14127317310771695 
219 -20.0 -0.00024550361252747394 0.14880049983650817 
220 -30 -0.0007399390144675476 0.0879896354564305 
221 -20.0 -0.00042300776172260555 0.1454230567399647 
222 -17.0 -0.0009365486107761906 0.13696788466847817 
223 25.009999999999813 0.0002090978319111252 0.12107800580486254 
224 -22.5 6.936603268441321e-05 0.16621573908738002 
225 -30 -0.00021274474850360085 0.08435229657132078 
226 59.50999999999981 0.0005930081832643081 0.25303045935808 
227 -30 6.137447206551515e-05 0.05891843406694327 
229 -9.5 0.00036988072677331726 0.12604267503605235 
230 -7.5 0.0004951074899762801 0.26097972798022145 
231 -24.0 0.0006151436497586421 0.29936510093136603 
232 -12.0 0.00029128082184836436 0.16863935699772914 
233 -14.5 0.0002718973842731319 0.10987683076642041 
234 59.50999999999981 -3.722780521636916e-05 0.07034826304855042 
235 -11.0 0.0006211634078361816 0.21548210741465948 
236 -11.5 0.0003034745655068569 0.27604476800584304 
237 59.50999999999981 -0.0003384186368746273 0.10596569863917314 
238 -16.0 0.00015414275172250474 0.2795190424252587 
239 -13.5 0.00022257369792962503 0.0865159430922775 
240 -22.0 -0.00017724793779450097 0.11329733233704331 
241 59.50999999999981 0.00020358399443171028 0.15598788818954806 
242 -30 -0.0003273641647078844 0.10095717859267093 
243 -19.5 -0.00015493789952293927 0.10696598830081785 
244 -15.0 0.00011160740782793202 0.10627378384987368 
245 -21.5 7.186948949561133e-05 0.0934888286121575 
246 59.50999999999981 0.000391309304455485 0.31201668689908457 
247 21.509999999999813 0.0002346596537680504 0.27247838500968186 
248 -12.0 8.654018176458756e-05 0.4452761569332173 
249 -14.5 0.0003996355202849674 0.23056836988861923 
250 -11.0 0.0002754514580698171 0.11599586403227381 
251 20.009999999999813 -0.00021227879730289053 0.1191862037097339 
253 20.509999999999813 -0.00028482504866358976 0.09443554870739768 
255 -10.0 -0.00026454562538115185 0.4286042418850549 
258 -11.5 0.0002292171962574881 0.154675647326698 
259 -30 -0.0001053385370643656 0.07273222655535738 
260 -30 0.0012826270505864271 0.24036667702070813 
262 -15.5 0.0002531816813151268 0.11295934647908838 
263 -30 -0.0002545891390766295 0.06736659764863388 
264 -10.5 -0.00022285258448059936 0.3244589929564902 
265 -2.990000000000043 0.0015794008715931483 0.19109638276990362 
266 -29.0 1.021236482473496e-05 0.09398179263625592 
267 -9.0 0.00013032432256526272 0.23352887921998156 
268 -30 5.615772971446818e-05 0.3417520233295807 
269 -30 -0.0002446672304006373 0.2069419755962791 
270 -13.0 -0.0005407874180457583 0.18013303925213553 
271 59.50999999999981 0.0004492020971145399 0.15587972883282086 
272 -23.5 0.0004004135498397295 0.3905088581139829 
273 -23.5 0.0004004135498397295 0.3905088581139829 
274 -13.5 0.0003988325904147991 0.21730348275682504 
276 -18.5 0.0002684456361421225 0.0858394173950072 
277 -23.5 -3.7667151129059005e-05 0.12102139147454143 
279 -13.5 0.001367159164420527 0.3800684615607499 
281 18.509999999999813 -0.00013849069769361573 0.19010707226550458 
282 -22.5 0.00015088039756417355 0.0914720681021035 
284 -17.5 0.00027872850636250656 0.11717583816113465 
285 39.00999999999981 0.0002556442646448196 0.13697125188300047 
287 -20.5 0.000700541544929252 0.24746080198076628 
289 -8.0 0.0006493713958140848 0.12243185515594378 
290 -30 -0.00023351003018652004 0.1799121642048239 
294 -30 0.0001295084436359827 0.11237578382120719 
296 -23.5 -7.173885531326559e-05 0.10972873652848748 
297 -18.0 -0.0001896786157415899 0.09273738045772781 
298 -11.0 0.0006238828376749898 0.2730162938110527 
299 -9.5 4.4215978329153674e-05 0.13557189485373164 
300 -9.0 0.00024285761181594065 0.19785580972727207 
301 -18.0 -4.498247218312834e-06 0.18631129020741885 
302 -16.0 4.671798181891929e-06 0.18469461280004543 
303 -8.0 -0.0004918731539107677 0.20181044413185928 
305 -22.0 -0.00017701518491120374 0.09711728862609058 
306 -9.5 0.000431531652502515 0.09833339613479004 
307 -14.5 0.00046149745903656305 0.0803643234414607 
308 -20.5 5.9301965059834556e-05 0.12222427889871192 
309 59.50999999999981 -0.00029287720600611455 0.19531636441190714 
310 -19.0 -0.00022747510884055266 0.22149074757522233 
311 -10.5 0.0003983171324156003 0.39619516632182666 
312 -12.0 0.00027973554855240465 0.3391121613869744 
313 -13.5 0.0003189581478075129 0.14356339802405677 
314 -14.5 0.00035653323440289035 0.13310257323875666 
315 -26.5 0.00010208548343384199 0.20380200893004594 
316 -30 -2.99863584884537e-05 0.24214600676590967 
317 -12.5 2.09878046759843e-05 0.12307485498309816 
318 24.009999999999813 1.1899834205183774e-06 0.1549042001788748 
319 -11.5 -0.0003545417287893293 0.3413368605305105 
321 -25.5 -2.4543417692971362e-05 0.1346272934732071 
323 -30 -0.00016152202545055317 0.10464550278849698 
324 -16.0 -0.00019776677076985044 0.1985752957098819 
325 -10.5 0.0006409746498432183 0.1499780346843411 
326 -30 -0.00020626432882705516 0.10720269132283611 
327 -15.0 0.0002629430229167501 0.08196021233018112 
328 -16.0 0.0003074881886035976 0.23792053022921308 
329 -14.5 0.00018734097845775387 0.11976116369967624 
331 -30 5.78463911783781e-05 0.11580734776088128 
332 -22.0 0.00022842796789179515 0.1200920403244885 
333 -30 -0.0005540543433249143 0.40221634107334336 
334 -14.0 0.0003610213665271025 0.12585295389353623 
335 -15.0 0.0002833446262200372 0.23404088553452693 
336 -11.5 0.0002076609270259949 0.21474430247646095 
337 -13.5 0.0003572760558274717 0.11151495618381602 
338 -13.0 0.0002626906728548404 0.1457794144926976 
339 14.509999999999811 -0.0002936808372671671 0.1873828394607261 
340 -16.5 0.0004042973469702595 0.27282011806810275 
341 -30 -1.0676246887025002e-05 0.1495585983837331 
342 -19.0 0.0003480380446575281 0.23016310009326277 
345 -7.0 0.0005287204858371935 0.3403718829895004 
346 -30 3.4299198390578737e-05 0.16735044092614548 
347 -30 0.00015053023612846285 0.13609859971021182 
348 -12.0 0.0004244707553220739 0.1431351613800501 
349 -21.0 0.00030970857099450386 0.09535101969400064 
350 -29.5 -0.00027223772241622085 0.20759015486060609 
351 -21.5 6.49253186807163e-06 0.12170078921114227 
352 -29.0 -5.7944421325316106e-05 0.10696462779329884 
353 -22.5 0.00015904907191242155 0.1723520142642391 
354 -14.5 0.00017342056677272497 0.11881573269032461 
356 -19.5 -9.919205761479505e-05 0.11184171846860169 
357 -28.5 0.0002284550411078267 0.14227884674159313 
360 -30 -3.92692706776931e-05 0.29640560644543834 
361 -16.5 0.0002055572941572472 0.09393072296546623 
362 -16.5 -2.2837491198578636e-05 0.13743844272039515 
363 59.50999999999981 -0.00010460564084698449 0.13367971921089167 
364 53.50999999999981 -9.915085711250903e-05 0.11072573850901123 
366 -12.0 0.0003330716782469525 0.0733231583361046 
367 -14.5 -4.940086331744715e-05 0.09291350224593097 
368 -24.0 0.00010307051239549108 0.1625430401968865 
369 45.00999999999981 0.00017416914764960368 0.20911694711333703 
370 30.009999999999813 0.00011888769543550386 0.08875627636984415 
371 -14.0 -0.00030290242896179823 0.16696327269347014 
372 -30 8.23684372656398e-05 0.24162276398753416 
373 59.50999999999981 -0.0001384954247431242 0.11321915082853995 
374 -9.5 0.00046090741680063316 0.15419531950753768 
375 -11.5 0.0003615154283537735 0.10809854681288547 
377 -30 2.6722494630580356e-05 0.14948418110926792 
378 -10.5 0.0003891465718443586 0.19114081545700654 
380 -12.0 0.0001754607876204784 0.1304971497196036 
381 59.50999999999981 0.00010937985236815622 0.14451962758720507 
382 -27.5 0.00011359807236375055 0.12053429846173681 
383 -27.0 5.132916901937214e-05 0.1439088490168262 
384 -30 5.946034850968555e-05 0.11189001798036145 
385 24.509999999999813 -4.624326084147723e-06 0.20798832591981584 
387 -11.0 -8.255138106638789e-05 0.2594595289981756 
388 -30 -0.00024816404488051244 0.31603697490382665 
389 59.50999999999981 6.49597845821185e-05 0.16359606570153395 
390 58.00999999999981 0.0001759204378385515 0.15742757637961516 
392 -6.0 0.0003734595341369204 0.17939543492718443 
393 59.50999999999981 6.934049818203281e-05 0.22012839394973452 
394 -14.5 0.0005589909808806881 0.15767219509936295 
395 -30 -0.000122438277318515 0.29965906305733 
396 -19.5 -0.0003509640111442724 0.15478753926945385 
399 -30 4.87176462816111e-05 0.1893272021430742 
400 -30 3.955778680894345e-05 0.1835387557703867 
401 -17.0 -0.00025402554294758957 0.13086028692912896 
402 -15.5 -7.187802563893906e-05 0.2515758029491893 
403 59.50999999999981 -0.00012768143748346743 0.2590277469294127 
404 36.50999999999981 0.00040059953607102385 0.37952013045195043 
405 32.00999999999981 -0.0003574515387129126 0.1832208325143821 
409 -17.0 -0.00014385450051799975 0.12531927749542693 
410 -15.0 0.00034425073854636956 0.1395934602496776 
411 -28.5 0.00022732723715855802 0.10851054770606886 
412 -11.5 -0.0002908571872473375 0.291846367458167 
413 -27.5 2.7737267612346558e-05 0.1805993213626326 
414 -30 0.0007666413288297414 0.1820884959238619 
415 16.009999999999813 -0.0003188262034174557 0.3714529827009305 
416 -12.0 0.0005644354198458 0.18459466430783655 
417 8.509999999999811 0.0003128806654371397 0.22275992336812037 
419 -30 -0.00012629722476891825 0.09378571605213193 
420 59.50999999999981 -3.9263581017265916e-05 0.19924153659738889 
421 -14.5 0.0002606321131434826 0.19142565130305308 
422 31.009999999999813 0.0006830600548776686 0.1514693536261088 
423 -13.5 0.00035935925336011724 0.18430262961824148 
425 -14.0 0.0003473505076839311 0.094834932355304 
427 -12.5 7.867992457292022e-05 0.1541940954702316 
428 -8.5 0.00024348926219479154 0.19681061666800553 
429 59.00999999999981 6.705789329697154e-05 0.13928791250786537 
430 -18.5 0.00017950029063633377 0.1472606358518792 
431 -21.0 0.0003096174568784988 0.24432210094384696 
432 -30 0.00017108776444639138 0.25285792571142796 
433 -30 -2.713675244470022e-05 0.2404579521500845 
434 -16.5 0.0002040006645617075 0.17053565162086595 
435 13.509999999999811 -0.000220168410163386 0.11723817129667873 
436 59.50999999999981 0.00016686174606653597 0.17020476770897824 
438 25.009999999999813 -0.00021106649557492858 0.28823316941107074 
439 22.009999999999813 -0.000270095051111192 0.20449734435717556 
440 -28.0 0.0005117695271978368 0.2024568586831835 
441 -20.0 0.00020267583284199937 0.2130113171504684 
442 -16.0 -0.00010568245558784399 0.356792470194883 
443 -18.0 0.0008219973022472511 0.18380609702499914 
445 -30 -0.00018648342885264573 0.14068280542858957 
449 10.009999999999811 -0.0004481358024217582 0.18225941876181578 
454 -11.5 -0.00023344399807608498 0.26330978972507296 
455 59.50999999999981 -0.00024384728136294233 0.2822755864866526 
456 -30 -0.0003741360680586341 0.17187183223817706 
459 59.50999999999981 -0.00019202069751665971 0.1869892924802101 
460 -24.5 0.000820382472472332 0.30974980628588944 
461 -9.5 5.4348678343452904e-05 0.24955070178353786 
463 -9.5 0.0005990654272633253 0.36062857610120047 
464 59.50999999999981 -0.00031858595268819144 0.22318215442950776 
465 -30 -0.00012119831355666264 0.2131141406219589 
466 59.50999999999981 -0.00023368515825723698 0.26385151916404115 
467 -23.5 -0.0003038878420019767 0.13679725335579743 
468 -13.5 -0.0003711076332016996 0.2899751230388678 
472 -17.5 0.00020962541725072758 0.39446416946017376 
474 -30 -0.0002217399537910574 0.18403051445805296 
475 -18.0 0.00023093265820602586 0.1095200222182106 
476 -30 3.475682454801684e-05 0.2982642193247782 
477 -14.5 -0.0006282909225024951 0.3719878399232617 
478 -21.0 -0.00024784432275402174 0.2957057329675578 
479 29.509999999999813 -0.00045742205695531793 0.12962451358040197 
480 -27.5 -0.0003459869045985226 0.2621475541262667 
482 59.50999999999981 -0.0005082869673502881 0.2779334024804506 
485 59.50999999999981 -0.0007723458520002033 0.3119575681709173 
487 -9.5 0.0002835353486488858 0.299450539101634 
489 59.50999999999981 -0.0004587739114970243 0.22563125508427934 
495 -30 -0.00041885095617725274 0.17374716322441672 
499 -30 -0.0007582558743320974 0.4815338451806335 
500 -30 -0.0004141515554739086 0.44005249784075406 
513 -21.5 -0.0004973935456895818 0.062173547750690165 
516 -22.5 -0.00035599516687759866 0.21339770393967383 
517 5.869999999999857 -4.974319476652668e-05 0.49892915169899144 
518 -13.5 -0.0001117043136065101 0.16159964095295337 
519 -28.5 -0.0003786824554334084 0.13138260003140462 
523 -14.0 0.00041329815800676727 0.32235987277134853 
524 -9.5 0.00021000243422539047 0.15975484794621211 
527 -24.5 0.00038877949812935245 1.212897974874983 
529 -29.5 -0.0005252917124800625 0.20208621162220278 
533 -29.5 -0.00010533081174682118 0.28601038783681826 
536 6.019999999999854 -0.0008811565204140375 0.1980741241286747 
537 7.939999999999813 -0.0005286281678517276 0.305391048705054 
538 -25.0 -7.184668922658995e-06 0.10608441724822767 
539 59.00999999999981 -0.00023664256724810037 0.10213447016526528 
540 -30 2.3708070141954173e-05 0.29119982432742564 
541 22.009999999999813 -0.0001675010492271237 0.1767029028696669 
542 -30 -2.689819146645795e-05 0.22809227214193842 
543 23.009999999999813 -0.00020235710170903915 0.22195034297449234 
544 -30 -0.0004372535604334368 0.4288464529232113 
546 -30 -0.0001411735404476473 0.08405818221727417 
547 59.50999999999981 -0.00044804673004259106 0.4493449477866138 
548 59.50999999999981 -0.00017369436613280803 0.2738689558832923 
550 47.00999999999981 -0.0002453505646204538 0.15663552365355304 
553 23.009999999999813 -0.0002568130831654424 0.10818004976757861 
555 59.50999999999981 -2.1128466648431158e-05 0.21387441053873726 
556 -30 0.00012648817685888595 0.37190513815643356 
557 -30 0.00013667523263089583 0.2579597546676457 
558 25.009999999999813 -0.00023494300088606465 0.22586480818886048 
559 -30 -0.00018971136404689952 0.37765061381078546 
562 -30 -0.00019648006168190285 0.14025454934674386 
563 59.50999999999981 -0.0001617837199979208 0.24687466200035613 
565 -0.5500000000000627 -0.000296037285120016 2.0287327952702676 
566 59.50999999999981 -0.000167453289936354 0.12200433574441082 
568 -14.0 0.00011715526894254575 0.2308572769561089 
569 59.50999999999981 -0.00010845338012618582 0.2858989040224882 
570 -30 0.0008213848604955107 0.18003105913485198 
571 -30 -0.00020208635290565755 0.15657932498803387 
572 8.509999999999811 -0.0002062806633637855 0.4916419133887478 
573 26.509999999999813 -3.8054897786298576e-05 0.3042231007850545 
574 20.509999999999813 -0.00021984580754155135 0.30240889611184524 
575 59.50999999999981 0.000659198478532414 0.23064402093316927 
584 -15.5 0.00037720306958138856 0.5665261436699071 
590 59.50999999999981 -0.00025873802572130123 0.04943203112479405 
598 -18.0 -6.448077644538972e-05 0.20144215257780018 
599 -16.0 0.0004237621692862668 0.306662468939015 
601 2.0899999999999372 -0.00046614775730009577 0.633544900252433 
602 11.509999999999811 -0.0002904040468346156 0.2525792335176087 
603 59.50999999999981 -7.310334256404794e-05 0.4136008598654425 
604 -9.0 0.0005743290281628178 0.41177107517358214 
605 49.50999999999981 -0.0006891283988121116 0.47343291367178125 
606 59.50999999999981 1.0055718447537381e-05 0.22339531438806176 
608 19.509999999999813 0.00015967917257510126 0.35596772941599364 
609 6.869999999999836 -0.0006290812299518205 0.35938512436110254 
610 -17.5 -0.00019119267266997356 0.263839408264167 
612 -12.5 0.00024142704651647847 0.34717265923562163 
615 -30 -0.00034116531671474985 0.25285438992836945 
617 -15.5 -0.00040942181833207917 0.2560320076463251 
618 -9.5 0.0005327246055571323 0.3150752057727297 
619 51.00999999999981 -0.00017463482155969133 0.3307901245056446 
620 59.50999999999981 -0.0003974284814410865 0.24424252484490472 
621 -24.0 -0.00025495904732375843 0.3023691490087384 
623 59.50999999999981 -0.0005563575322873924 0.2793639422846661 
624 -24.0 -0.00011983499805269511 0.10924413246755217 
626 -11.0 0.0006483814555670266 0.2364375254363625 
627 -30 -0.00036996029177597297 0.16889594593058424 
628 -9.0 0.000293119538868945 0.1742667018348499 
629 59.50999999999981 -0.0002623584415521322 0.12288976548858829 
631 -28.5 7.122976202543888e-05 0.40723636663509705 
632 -13.5 -0.0006370955661264748 0.5546989410768217 
635 22.509999999999813 -0.0001924247770104569 0.24122374671914418 
637 29.009999999999813 2.6354361789691886e-05 0.2774990896923534 
638 38.00999999999981 -0.000526622688430553 0.30305472072437095 
639 -10.0 0.00041993846287975077 0.11064360428823976 
641 -30 -0.0002976479832541261 0.21268086275349274 
642 59.50999999999981 0.00018678410611298977 0.2936653413223323 
643 -16.0 0.00030947296162107675 0.23272446367716998 
644 -10.0 0.0006942585675321052 0.23520802280961486 
645 -19.0 -3.2426082449958635e-05 0.3042821532772591 
646 -29.5 -0.00029975585220775865 0.4671439978729726 
648 -10.5 0.0006582086096656115 0.19512350483139168 
649 24.509999999999813 0.0005956488960775858 0.5002874137783772 
650 59.50999999999981 5.99630210580738e-05 0.40494289565994107 
653 -27.5 -0.00022313870007881355 0.32681868630633576 
654 -12.5 -0.0003531962309527696 0.22810203988171074 
656 36.00999999999981 1.5117896884525026e-05 0.16850071130952005 
657 -30 -5.488573542608396e-05 0.13457292206388113 
658 -9.5 0.000263109028650017 0.2116385958863298 
659 59.50999999999981 6.235458316148813e-06 0.3725102176225891 
660 -30 -0.00020925122376213895 0.15515976457958452 
