Star, C_Value, S_Value, Score 
24997 -0.1000000000000623 0.00035616883459376803 0.10300850824207858 
25002 0.07999999999993769 5.982961088287896e-05 0.08351919111251944 
25008 0.13999999999993767 -0.0001088478752829991 0.1139208306221958 
25035 0.029999999999937695 -0.0005719549612686133 0.13830410719081235 
25037 0.09999999999993768 -0.00017329652538473667 0.1062247221846045 
20558 4.079999999999895 -0.00022800294431534601 0.3490894199960566 
25041 0.7199999999999381 -7.03656532327825e-05 0.10096440669581283 
20867 25.509999999999813 -0.0005243939328357871 0.07154748363126553 
20083 5.27999999999987 -0.00030570705688517865 0.09291779923920622 
22044 0.8199999999999382 0.0008786359991662149 0.1431906314866108 
22052 1.3099999999999385 0.0008856248483856906 0.1381432173760669 
23939 2.5099999999999283 0.0004460504205331004 0.13374284051506558 
24013 2.799999999999922 0.00024474395713670394 0.09488115262942817 
